date_of_sale,address,county,eircode,price,not_full_market_price,vat_exclusive,description,property_size_description,year,quarter,eircode_routing_key,log_price,price_outlier
2018-10-02,"3 HILLSIDE, GRANTSTOWN VILLAGE, WATERFORD",Waterford,,395000.0,False,False,Second-Hand Dwelling house /Apartment,,2018,2018Q4,,12.886643575525625,False
2023-05-02,"CASHELNAGORR, GORTAHORK, CO DONEGAL",Donegal,,110000.0,False,False,Second-Hand Dwelling house /Apartment,,2023,2023Q2,,11.608244735642321,False
2015-09-07,"ORANBEG, ORANMORE, GALWAY",Galway,,393000.0,False,False,Second-Hand Dwelling house /Apartment,,2015,2015Q3,,12.881567435377423,False
2019-09-19,"216 HAMPTON SQ, NAVAN RD, DUBLIN 7",Dublin,,284500.0,False,False,Second-Hand Dwelling house /Apartment,,2019,2019Q3,,12.558492047480835,False
2019-11-15,"CORRAGH, HOLLYWOOD, CO WICKLOW",Wicklow,,250000.0,False,False,Second-Hand Dwelling house /Apartment,,2019,2019Q4,,12.429220196836383,False
2021-04-29,"7 Blackwater Grove, Kilmacow",Kilkenny,,251784.0,True,True,New Dwelling house /Apartment,,2021,2021Q2,,12.43633082772979,False
2016-11-16,"14 THE SQUARE, RIVERBANK, DROGHEDA",Louth,,80000.0,False,False,Second-Hand Dwelling house /Apartment,,2016,2016Q4,,11.289794413577894,False
2020-01-16,"CURRAHEEN, TRALEE, KERRY",Kerry,,215000.0,False,False,Second-Hand Dwelling house /Apartment,,2020,2020Q1,,12.278397958261774,False
2017-07-07,"34 ARD ESKER, ATHENRY, GALWAY",Galway,,195000.0,False,False,Second-Hand Dwelling house /Apartment,,2017,2017Q3,,12.180759965737863,False
2018-02-09,"COORACLARE VILLAGE, KILRUSH, CLARE",Clare,,35000.0,False,False,Second-Hand Dwelling house /Apartment,,2018,2018Q1,,10.463131911491967,True
2019-06-25,"DRUMLION, CARRICK ON SHANNON, COUNTY LEITRIM",Leitrim,,45000.0,False,False,Second-Hand Dwelling house /Apartment,,2019,2019Q2,,10.714439990727769,False
2021-11-19,"28 SHEEHY TERRACE, CLONMEL, TIPPERARY",Tipperary,E91FE48,123000.0,False,False,Second-Hand Dwelling house /Apartment,,2021,2021Q4,E91,11.719947764402807,False
2017-10-31,"6 Park Avenue, Millers Glen, Swords",Dublin,,303964.76,False,True,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,2017,2017Q4,,12.624670342465999,False
2026-03-26,"7 MEADOW PARK LAWN, BALLYVOLANE, CORK",Cork,T23E1C8,315000.0,False,False,Second-Hand Dwelling house /Apartment,,2026,2026Q1,T23,12.660331092405906,False
2023-09-21,"55 LAUREL DR, ESKER HILLS, PORTLAOISE",Laois,R32E7NP,210000.0,True,False,Second-Hand Dwelling house /Apartment,,2023,2023Q3,R32,12.25486757159303,False
2024-11-22,"SHANBOLEY, AHASCRAGH, BALLINASLOE",Galway,H53YF67,280000.0,True,False,Second-Hand Dwelling house /Apartment,,2024,2024Q4,H53,12.54254845357358,False
2025-12-17,"26 SLANE ROAD, CRUMLIN, DUBLIN 12",Dublin,D12KD40,495000.0,False,False,Second-Hand Dwelling house /Apartment,,2025,2025Q4,D12,13.112315061750808,False
2012-11-06,"13 Woodbrook, Southfields, Rosslare Strand",Wexford,,110000.0,False,False,Second-Hand Dwelling house /Apartment,,2012,2012Q4,,11.608244735642321,False
2014-09-25,"Glencorrib, Shrule, Co. Mayo",Mayo,,88106.0,False,False,New Dwelling house /Apartment,greater than 125 sq metres,2014,2014Q3,,11.386307263932462,False
2012-07-31,"18 Cruagh Close, Cruagh Manor, Stepaside",Dublin,,272000.0,False,False,Second-Hand Dwelling house /Apartment,,2012,2012Q3,,12.513561021741964,False
2022-01-20,"APT 1, 69 MAIN ST, CLONGRIFFIN",Dublin,D13V1F1,140969.16,False,False,Second-Hand Dwelling house /Apartment,,2022,2022Q1,D13,11.856303515757588,False
2022-04-22,"205 RIVER FOREST, LEIXLIP, KILDARE",Kildare,W23Y172,300000.0,True,False,Second-Hand Dwelling house /Apartment,,2022,2022Q2,W23,12.611541086966115,False
2024-06-28,"12 HEADFORT GROVE, BASLLYJAMESDUFF ROAD, VIRGINIA",Cavan,A82H799,200000.0,False,False,Second-Hand Dwelling house /Apartment,,2024,2024Q2,A82,12.206077645517674,False
2025-09-12,"21 ASHFIELD ROAD UPPER, NEWCASTLE, GALWAY",Galway,H91EY6N,498000.0,False,False,Second-Hand Dwelling house /Apartment,,2025,2025Q3,H91,13.118357364036902,False
2016-12-16,"APARTMENT 1, THE PLAZA, SWORDS",Dublin,,187000.0,False,False,Second-Hand Dwelling house /Apartment,,2016,2016Q4,,12.138869243416009,False
2019-09-25,"25 WOOD DALE CRESCENT, BALLYCULLEN VIEW, FIRHOUSE DUBLIN 24",Dublin,,467500.0,False,False,Second-Hand Dwelling house /Apartment,,2019,2019Q3,,13.055156766746023,False
2013-09-02,"190 Charlesland Park, Greystones",Wicklow,,126725.0,False,False,Second-Hand Dwelling house /Apartment,,2013,2013Q3,,11.749782554412198,False
2023-07-25,"5 OLIVER PLUNKETT ST, BANDON, PLUNKETT ST",Cork,P72KW50,175000.0,True,False,Second-Hand Dwelling house /Apartment,,2023,2023Q3,P72,12.07254696717504,False
2014-08-08,"33 BLOCK Q ATHENRY SHOPPING CENTER, ATHENRY, CO GALWAY",Galway,,36666.66,False,False,Second-Hand Dwelling house /Apartment,,2014,2014Q3,,10.509650446648582,False
2025-07-11,"31 THE OAKS, KEATINGSTOWN RD, RATHNEW",Wicklow,A67X661,363000.0,False,False,Second-Hand Dwelling house /Apartment,,2025,2025Q3,A67,12.80216086806413,False
2021-09-24,"44 ROSELAWN, TRAMORE, WATERFORD",Waterford,X91D2H9,250000.0,False,False,Second-Hand Dwelling house /Apartment,,2021,2021Q3,X91,12.429220196836383,False
2016-12-13,"21 GRALLOW WOODS, ABBYLEIX, LAOIS",Laois,,150000.0,False,False,Second-Hand Dwelling house /Apartment,,2016,2016Q4,,11.918397239722838,False
2019-01-07,"306 CORRIB PARK, NEWCASTLE, GALWAY",Galway,,230000.0,False,False,Second-Hand Dwelling house /Apartment,,2019,2019Q1,,12.345838935721968,False
2021-06-23,"LAVENDER COTTAGE, CARROWNAGRY, MULLAGH",Clare,,95500.0,False,False,Second-Hand Dwelling house /Apartment,,2021,2021Q2,,11.466891997618188,False
2018-12-20,"MILLTOWN SOUTH, ASKEATON, LIMERICK",Limerick,,130000.0,False,False,Second-Hand Dwelling house /Apartment,,2018,2018Q4,,11.775297421715827,False
2025-10-29,"11 AN CROÍS, ALLENWOOD, CO KILDARE",Kildare,W91K5W6,300000.0,False,False,Second-Hand Dwelling house /Apartment,,2025,2025Q4,W91,12.611541086966115,False
2011-05-20,"Milebush, Castlebar",Mayo,,80000.0,False,False,Second-Hand Dwelling house /Apartment,,2011,2011Q2,,11.289794413577894,False
2025-06-30,"9 RORY OCONNOR PARK, MONKSTOWN, DUN LAOGHAIRE",Dublin,A96D523,558000.0,False,False,Second-Hand Dwelling house /Apartment,,2025,2025Q2,A96,13.232116033476537,False
2020-11-26,"60 THE AVENUE, SCHOLARSTOWN ROAD, RATHFARNHAM",Dublin,,635000.0,False,False,Second-Hand Dwelling house /Apartment,,2020,2020Q4,,13.361381852676738,False
2012-06-08,"64 KILFENORA ROAD, CRUMLIN, DUBLIN 12",Dublin,,132000.0,False,False,Second-Hand Dwelling house /Apartment,,2012,2012Q2,,11.790564777297387,False
2016-10-09,"42 WOLSELEY PARK, MOUNT WOLSELEY, TULLOW",Carlow,,140000.0,False,False,Second-Hand Dwelling house /Apartment,,2016,2016Q4,,11.849404844423074,False
2022-08-02,"37 DRUMACONN, CORNAMADDY, ATHLONE",Westmeath,N37A8F1,250000.0,False,False,Second-Hand Dwelling house /Apartment,,2022,2022Q3,N37,12.429220196836383,False
2026-03-19,"32 ARDMORE PARK, ARTANE, DUBLIN 5",Dublin,D05N7P4,541000.0,False,False,Second-Hand Dwelling house /Apartment,,2026,2026Q1,D05,13.201176406255746,False
2014-11-10,"26 PARKMORE MANOR, ROSCREA, TIPPERARY",Tipperary,,73000.0,False,False,Second-Hand Dwelling house /Apartment,,2014,2014Q4,,11.19822841866684,False
2010-12-20,"New Road, Clara",Offaly,,252500.0,False,False,Second-Hand Dwelling house /Apartment,,2010,2010Q4,,12.439170488085749,False
2015-06-02,"3 ARD MHUIRE, CARROWMORE, KNOCK",Mayo,,12000.0,False,False,Second-Hand Dwelling house /Apartment,,2015,2015Q2,,9.392745258631441,True
2019-05-23,"38 GARRISON MEWS, THE RAMPARTS, DUBLIN 18",Dublin,,319000.0,False,False,Second-Hand Dwelling house /Apartment,,2019,2019Q2,,12.672949516558306,False
2024-11-11,"91 ARDLEA RD, ARTANE, DUBLIN 5",Dublin,D05C1W7,440000.0,False,False,Second-Hand Dwelling house /Apartment,,2024,2024Q4,D05,12.994532278619134,False
2013-11-29,"KNOCKNADRUCE, VALLEYMOUNT",Wicklow,,175000.0,False,False,Second-Hand Dwelling house /Apartment,,2013,2013Q4,,12.07254696717504,False
2021-07-19,"LOUGHANANNA, KILBEHENNY, MITCHELSTOWN",Limerick,,350000.0,False,False,Second-Hand Dwelling house /Apartment,,2021,2021Q3,,12.765691290604371,False
2016-09-30,"311 CARRAGH, BRIDEHOLM, COMMONS RD",Cork,,520000.0,True,False,Second-Hand Dwelling house /Apartment,,2016,2016Q3,,13.161586013632684,False
2014-09-24,"156 AN FIODAN, DOUGHISKA, GALWAY",Galway,,95000.0,False,False,Second-Hand Dwelling house /Apartment,,2014,2014Q3,,11.461642696843066,False
2018-01-08,"3 RIVER DR, CASTLEDRUM, CASTLEMAINE",Kerry,,200000.0,False,False,Second-Hand Dwelling house /Apartment,,2018,2018Q1,,12.206077645517674,False
2014-11-06,"13 EASCANRATH BROOK, SUNCROFT, CURRAGH",Kildare,,174500.0,False,False,Second-Hand Dwelling house /Apartment,,2014,2014Q4,,12.069685751267224,False
2020-10-01,"10 NEWTOWN GROVE, BRAEMORE RD DUBLIN 14, DUBLIN",Dublin,,355000.0,False,False,Second-Hand Dwelling house /Apartment,,2020,2020Q4,,12.779875885354993,False
2023-08-18,"34 CURRAHEEN ROAD, HALDEEN, BISHOPSTOWN",Cork,,396000.0,False,False,Second-Hand Dwelling house /Apartment,,2023,2023Q3,,12.889172015485954,False
2017-11-21,"75 GORT NA GLAISE, SANDY RD, GALWAY",Galway,,150000.0,False,False,Second-Hand Dwelling house /Apartment,,2017,2017Q4,,11.918397239722838,False
2019-03-14,"8 Elderheath Terrace, Kiltipper, Dublin 24",Dublin,,247967.0,False,True,New Dwelling house /Apartment,,2019,2019Q1,,12.421054984563677,False
2011-12-12,"No. 19 Maple Lane, Castlelake, Carrigtwohill",Cork,,139735.68,False,True,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,2011,2011Q4,,11.847515073415734,False
2021-03-26,"12 THE RACECOURSE, KILMACRENAN, DONEGAL",Donegal,,125000.0,False,False,Second-Hand Dwelling house /Apartment,,2021,2021Q1,,11.736077016252437,False
2025-01-21,"145 CLONMORE, HALE ST, ARDEE",Louth,A92DA36,193000.0,False,False,Second-Hand Dwelling house /Apartment,,2025,2025Q1,A92,12.170450649220749,False
2024-08-29,"23 ST FIACRES PLACE, FR HAYDEN RD, KILKENNY",Kilkenny,R95R27E,287000.0,False,False,Second-Hand Dwelling house /Apartment,,2024,2024Q3,R95,12.567240979056246,False
2022-04-14,"BOYHER, ROCKCORRY, MONAGHAN",Monaghan,H18E171,330000.0,False,False,Second-Hand Dwelling house /Apartment,,2022,2022Q2,H18,12.706850963741102,False
2019-03-20,"20 An Móinéar, Murrough, Renmore",Galway,,340000.0,False,True,New Dwelling house /Apartment,,2019,2019Q1,,12.73670383776449,False
2024-11-28,"24 THE CRESCENT, ONGAR, DUBLIN",Dublin,D15XK87,177000.0,False,False,Second-Hand Dwelling house /Apartment,,2024,2024Q4,D15,12.083910661257521,False
2015-04-07,"9 NEW ROAD, RATHKEALE, LIMERICK",Limerick,,50000.0,False,False,Second-Hand Dwelling house /Apartment,,2015,2015Q2,,10.819798284210286,False
2019-05-06,"6 GLENSIDE VILLAS, LUCAN RD OLD, PALMERSTOWN DUBLIN 20",Dublin,D20YE03,380000.0,False,False,Second-Hand Dwelling house /Apartment,,2019,2019Q2,D20,12.847929163278053,False
2018-03-09,"8 THE MULLINS, BROOKFIELD MANOR, DONEGAL TOWN",Donegal,,157000.0,False,False,Second-Hand Dwelling house /Apartment,,2018,2018Q1,,11.964007453736912,False
2026-06-17,"BULLHILL, CALVERSTOWN, KILCULLEN",Kildare,R56WK22,640000.0,False,False,Second-Hand Dwelling house /Apartment,,2026,2026Q2,R56,13.369225017834633,False
2014-08-29,"CREGANE, CHARLEVILLE, CO CORK",Cork,,238000.0,False,False,Second-Hand Dwelling house /Apartment,,2014,2014Q3,,12.380030154325457,False
2022-12-09,"90 HILLSIDE, GREYSTONES, WICKLOW",Wicklow,A63RY81,715000.0,False,False,Second-Hand Dwelling house /Apartment,,2022,2022Q4,A63,13.480039220276565,False
2017-02-27,"BALLYDINEEN, KNOCKALOUGH, CLARE",Clare,,35000.0,False,False,Second-Hand Dwelling house /Apartment,,2017,2017Q1,,10.463131911491967,True
2017-09-06,"BALLYNOE, BRUREE, COUNTY LIMERICK",Limerick,,180000.0,False,False,Second-Hand Dwelling house /Apartment,,2017,2017Q3,,12.100717685412471,False
2024-07-02,"358 BALLSGROVE, DROGHEDA, LOUTH",Louth,A92DV2D,253000.0,False,False,Second-Hand Dwelling house /Apartment,,2024,2024Q3,A92,12.441148720271016,False
2022-08-30,"2 OSSORY TERRACE, RATHDOWNEY, LAOIS",Laois,R32K5P0,160000.0,False,False,Second-Hand Dwelling house /Apartment,,2022,2022Q3,R32,11.982935344196433,False
2015-08-13,"No. 13 The Court, Weirview Estate, Castlecomer Road",Kilkenny,,53322.53,False,True,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,2015,2015Q3,,10.884132976152266,False
2021-02-24,"75 BALLINI RI, COLLINS LANE, TULLAMORE",Offaly,,150711.0,False,False,Second-Hand Dwelling house /Apartment,,2021,2021Q1,,11.92312600984521,False
2023-10-04,"6 PARK VIEW, MILLICENT ROAD, CLANE",Kildare,W91C9H9,275000.0,False,False,Second-Hand Dwelling house /Apartment,,2023,2023Q4,W91,12.524530013005734,False
2018-10-25,"2 GREENVIEW DR, THE FAIRWAYS, MONALEEN",Limerick,,350000.0,False,False,Second-Hand Dwelling house /Apartment,,2018,2018Q4,,12.765691290604371,False
2017-06-23,"THE LANE CAMAROSS, FOULKSMILLS, CO WEXFORD",Wexford,,70000.0,False,False,Second-Hand Dwelling house /Apartment,,2017,2017Q2,,11.156264806643742,False
2021-02-05,"117 CAISLEAN NA HABHANN, CASTLETROY, LIMERICK",Limerick,,299000.0,False,False,Second-Hand Dwelling house /Apartment,,2021,2021Q1,,12.608202196848836,False
2021-06-28,"210 PARKLANDS NORTHWOOD, SANTRY DUBLIN 9, DUBLIN",Dublin,,250000.0,False,False,Second-Hand Dwelling house /Apartment,,2021,2021Q2,,12.429220196836383,False
2010-03-23,"22 Glencorrin, Watergrasshill",Cork,,283008.0,False,True,New Dwelling house /Apartment,greater than 125 sq metres,2010,2010Q1,,12.55323397823984,False
2016-01-25,"Broomfield, Midleton",Cork,,150000.0,False,True,New Dwelling house /Apartment,greater than 125 sq metres,2016,2016Q1,,11.918397239722838,False
2017-08-25,"168 SHANLISS ROAD, SANTRY, DUBLIN 9",Dublin,,276000.0,False,False,Second-Hand Dwelling house /Apartment,,2017,2017Q3,,12.52815976788113,False
2023-11-30,"41 LOMAN ST, TRIM, MEATH",Meath,C15XD82,321000.0,False,False,Second-Hand Dwelling house /Apartment,,2023,2023Q4,C15,12.679199517372098,False
2013-03-28,"31 belmont square, raheny, dublin",Dublin,,165000.0,False,False,Second-Hand Dwelling house /Apartment,,2013,2013Q1,,12.013706813470414,False
2016-11-08,"100 Woodlawn, Allenwood, Naas",Kildare,,176211.45,False,True,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,2016,2016Q4,,12.079445648330825,False
2024-08-19,"APT 4, MERCHANTS COURT, BRIDGE ST",Leitrim,N41DX79,90000.0,False,False,Second-Hand Dwelling house /Apartment,,2024,2024Q3,N41,11.407576060361786,False
2017-04-21,"18 BALLYBUNION HOLIDAY APTS, MAIN ST, BALLYBUNION",Kerry,,59000.0,False,False,Second-Hand Dwelling house /Apartment,,2017,2017Q2,,10.985309671896763,False
2022-11-28,"21 WOODBURY, CARNEW ROAD, GOREY",Wexford,Y25CY82,214000.0,False,False,Second-Hand Dwelling house /Apartment,,2022,2022Q4,Y25,12.273735966890268,False
2016-11-22,"45 Belarmine Grove, Belarmine Woods, Stepaside",Dublin,,365640.0,False,True,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,2016,2016Q4,,12.809407256694548,False
2024-09-02,"8 ROSMOR VIEW, SCHOLARSTOWN ROAD, CO DUBLIN",Dublin,D16KP03,370000.0,False,False,Second-Hand Dwelling house /Apartment,,2024,2024Q3,D16,12.821260987319457,False
2016-11-03,"135 CAIREAL MOR, HEADFORD RD, GALWAY",Galway,,236000.0,False,False,Second-Hand Dwelling house /Apartment,,2016,2016Q4,,12.371591321286905,False
2018-01-29,"BURGATIA, ROSSCARBERY, CORK",Cork,,474000.0,False,False,Second-Hand Dwelling house /Apartment,,2018,2018Q1,,13.06896471037963,False
2012-12-12,"207 The Hardwicke, North Brunswick Street",Dublin,,83000.0,False,False,Second-Hand Dwelling house /Apartment,,2012,2012Q4,,11.326607934898927,False
2026-07-09,"22 WOODSTREAM, CASTLEREA, ROSCOMMON",Roscommon,F45RP78,300000.0,False,False,Second-Hand Dwelling house /Apartment,,2026,2026Q3,F45,12.611541086966115,False
2020-12-17,"55 The Park, Janeville, Cork Road",Cork,,277532.0,False,True,New Dwelling house /Apartment,,2020,2020Q4,,12.533695124017251,False
2022-11-23,"8 GREEN ACRE, MONIVEA RD, ATHENRY",Galway,H65C821,395000.0,False,False,Second-Hand Dwelling house /Apartment,,2022,2022Q4,H65,12.886643575525625,False
2016-10-21,"14 ST BRIDGETS, DROGHEDA, LOUTH",Louth,,125000.0,False,False,Second-Hand Dwelling house /Apartment,,2016,2016Q4,,11.736077016252437,False
2023-08-18,"108 KINGSFURZE AVE, NAAS, KILDARE",Kildare,W91W0XF,460000.0,False,False,Second-Hand Dwelling house /Apartment,,2023,2023Q3,W91,13.038983942375959,False
2015-07-24,"13 TOWER VIEW, ARDEE, LOUTH",Louth,,132500.0,True,False,Second-Hand Dwelling house /Apartment,,2015,2015Q3,,11.794345471549745,False
2023-11-16,"60, The Avenue, Richmond Rise",Cork,,356828.0,False,True,New Dwelling house /Apartment,,2023,2023Q4,,12.785011954412017,False
2011-02-23,"Aughinish, Kinvara",Clare,,250000.0,False,False,Second-Hand Dwelling house /Apartment,,2011,2011Q1,,12.429220196836383,False
2021-10-01,"73 ARAN COURT, WATERVILLE, BLANCHARDSTOWN DUBLIN 15",Dublin,D15YX76,285000.0,False,False,Second-Hand Dwelling house /Apartment,,2021,2021Q4,D15,12.560247968016562,False
2018-02-23,"134 CLÓS NA LOCHÁN, STIGH LORGAN, CO. ÁTHA CLIATH",Dublin,,635000.0,False,False,Second-Hand Dwelling house /Apartment,,2018,2018Q1,,13.361381852676738,False
2019-08-14,"CLOGHER, WESTPORT, MAYO",Mayo,,65000.0,True,False,Second-Hand Dwelling house /Apartment,,2019,2019Q3,,11.082157933374816,False
2023-03-16,"43 Bower Hill, Athlone",Westmeath,,330396.48,False,True,New Dwelling house /Apartment,,2023,2023Q1,,12.708051693481229,False
2015-04-16,"MANNA SOUTH, TEMPLEMORE, CO TIPPERARY",Tipperary,,190000.0,False,False,Second-Hand Dwelling house /Apartment,,2015,2015Q2,,12.154784614286667,False
2014-11-04,"76 Elderwood, Castlebridge",Wexford,,176211.44,False,True,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,2014,2014Q4,,12.079445591581145,False
2016-10-27,"23 SHEEPMOOR WAY, BLAKESTOWN, CLONSILLA DUBLIN 15",Dublin,,147111.0,False,False,Second-Hand Dwelling house /Apartment,,2016,2016Q4,,11.89894948042069,False
2012-11-07,"Apt 65 Glenesky Square, Phoenix Park Racecourse, Castleknock",Dublin,,190000.0,False,False,Second-Hand Dwelling house /Apartment,,2012,2012Q4,,12.154784614286667,False
2014-06-24,"5 REDWOOD, HOLLYSTOWN, DUBLIN 15",Dublin,,101250.0,False,False,Second-Hand Dwelling house /Apartment,,2014,2014Q2,,11.525357861463222,False
2025-07-08,"KEELHILLA, CARRON, CO CLARE",Clare,V95W959,326000.0,False,False,Second-Hand Dwelling house /Apartment,,2025,2025Q3,V95,12.694655727828803,False
2017-04-05,"37 WATERSIDE LAWN, WATERSIDE  SWORDS, MALAHIDE",Dublin,,185000.0,False,False,Second-Hand Dwelling house /Apartment,,2017,2017Q2,,12.128116509451258,False
2019-12-09,"No 29 The Mews, Heathfield, Carriganarra",Cork,,325991.0,False,True,New Dwelling house /Apartment,,2019,2019Q4,,12.694628120170437,False
2015-09-10,"ARD MHUIRE, FAUGHT WEST, OUGHTERARD",Galway,,142000.0,False,False,Second-Hand Dwelling house /Apartment,,2015,2015Q3,,11.863589378812122,False
2017-07-21,"25 MARIAN PARK, NEWTOWNPARK AVE, BLACKROCK",Dublin,,410000.0,True,False,Second-Hand Dwelling house /Apartment,,2017,2017Q3,,12.923914877701906,False
2020-07-28,"42 RATHMINES RD UPPER, RATHMINES, DUBLIN 6",Dublin,,1320000.0,False,False,Second-Hand Dwelling house /Apartment,,2020,2020Q3,,14.093143052138025,False
2010-06-14,"8  Firgrove, Herons Wood, Carrigaline",Cork,,263000.0,False,False,Second-Hand Dwelling house /Apartment,,2010,2010Q2,,12.479913113434042,False
2022-09-08,"22 LORD EDWARD STREET, LIMERICK, CO LIMERICK",Limerick,V948X26,145000.0,False,False,Second-Hand Dwelling house /Apartment,,2022,2022Q3,V94,11.884495917930655,False
2012-07-03,"'Auburn'  Stoney Lane, Rathcoole",Dublin,,460000.0,False,False,Second-Hand Dwelling house /Apartment,,2012,2012Q3,,13.038983942375959,False
2015-09-10,"20 AN CUAN, GOLF LINKS RD, BALLINAMORE",Leitrim,,45000.0,False,False,Second-Hand Dwelling house /Apartment,,2015,2015Q3,,10.714439990727769,False
2024-11-25,"APT 5, 2 MALLOW ST, LIMERICK",Limerick,,190000.0,False,False,Second-Hand Dwelling house /Apartment,,2024,2024Q4,,12.154784614286667,False
2019-07-10,"8 GLENCAIRN GROVE, LEOPARDSTOWN, DUBLIN 18",Dublin,,475000.0,False,False,Second-Hand Dwelling house /Apartment,,2019,2019Q3,,13.07107218827772,False
2024-02-28,"156 GLANTAN, CASTLETROY, LIMERICK",Limerick,V94P6WY,250000.0,True,False,Second-Hand Dwelling house /Apartment,,2024,2024Q1,V94,12.429220196836383,False
2022-09-05,"64 ROCKBARTON PARK, SALTHILL, GALWAY",Galway,H91YP5P,800000.0,False,False,Second-Hand Dwelling house /Apartment,,2022,2022Q3,H91,13.592368256649284,False
2010-03-12,"Fromara, Gormanstown",Meath,,335000.0,False,False,Second-Hand Dwelling house /Apartment,,2010,2010Q1,,12.721888795877375,False
